,Energia Down,Energia Up,Day-ahead Forecast Wind,DA Forecast PV,DA Forecast Consumo,DAToda a Geração,DA Tie Lines Balance,DA Traded Wind,DA Traded PV
320,258.6,8.5,7850.0,1690.2,38452.0,34544.4,1420.0,8767.5,1671.2
321,563.6,4.5,7524.0,2493.8,38145.0,35100.9,544.9,8377.5,2324.3
322,478.5,0.6,7552.0,2974.4,37444.0,35313.7,-335.2,8068.1,2660.2
323,424.4,77.9,7535.0,3084.6,36971.0,34834.7,145.9,7812.6,2755.7
324,43.5,292.3,7456.0,2866.7,35739.0,33951.9,153.2,7679.2,2667.5
325,147.5,138.5,7019.0,2386.8,35178.0,33080.7,578.5,7365.5,2302.3
326,70.2,140.9,6663.0,1650.6,34851.0,32465.8,814.4,7338.9,1549.0
327,296.2,67.2,6995.0,566.6,35114.0,33199.3,-42.7,7399.0,560.4
328,98.9,79.9,7410.0,35.0,37234.0,35281.5,-512.7,7602.2,181.3
329,316.9,73.7,7881.0,0.0,38367.0,36342.6,-266.9,7606.7,190.9
330,115.5,39.5,7727.0,0.0,38769.0,35086.3,1684.0,7428.1,143.5
331,216.5,106.1,7475.0,0.0,37907.0,33627.1,2456.4,7379.4,14.3
332,65.9,196.5,7030.0,0.0,35006.0,31431.4,2031.3,7088.9,14.3
333,12.3,186.7,6571.0,0.0,31677.0,28300.1,1873.7,6540.2,14.3
334,128.9,61.2,6180.0,0.0,29540.0,25996.6,1702.3,6472.5,7.1
335,181.3,164.2,6003.0,0.0,27218.0,24681.3,1221.0,6049.3,7.1
336,147.3,88.9,5462.0,0.0,25989.0,23948.0,1028.0,5649.7,7.1
337,13.9,689.4,4791.0,0.0,25537.0,23533.1,901.1,5288.2,7.1
338,15.9,441.7,4303.0,0.0,25433.0,23026.3,1284.2,4782.5,7.1
339,16.2,169.9,3650.0,0.0,26098.0,22953.8,1766.8,4246.7,7.1
340,189.8,29.3,3101.0,0.0,28894.0,24943.0,2128.6,3710.5,45.9
341,292.5,67.8,2686.0,0.0,33934.0,28466.1,3196.8,3462.2,16.6
342,227.3,7.7,2276.0,69.4,37375.0,30805.3,3344.2,3232.1,110.1
343,265.4,5.1,1755.0,594.9,38550.0,31568.8,3580.3,2708.9,648.9
344,27.1,79.6,1201.0,1493.7,39094.0,32798.5,2569.9,2322.1,1476.8
345,237.0,10.5,882.0,2174.9,38784.0,33077.1,2151.3,2092.6,2049.6
346,2.5,226.0,743.0,2690.3,38059.0,32476.1,2491.6,1791.1,2360.5
347,25.3,112.5,726.0,2749.0,37413.0,32327.4,2506.7,1629.0,2469.9
348,1.0,173.7,723.0,2605.6,36300.0,31509.4,2221.3,1472.2,2337.7
349,46.5,29.4,687.0,2122.3,35685.0,31154.0,1920.8,1473.3,2002.0
350,29.0,98.2,654.0,1383.4,35591.0,30650.4,2000.9,1530.1,1320.5
351,127.8,1.3,714.0,389.4,35868.0,31558.6,1093.8,1820.2,437.5
352,11.6,90.2,1003.0,18.5,38134.0,34322.1,-367.6,2054.9,227.9
353,113.5,31.5,1341.0,0.0,39718.0,35096.7,-15.8,2282.3,248.8
354,195.3,6.3,1537.0,0.0,39911.0,33633.9,2367.6,2469.2,123.4
355,130.8,49.1,1886.0,0.0,38889.0,33063.0,2419.8,2729.8,123.4
356,35.2,59.9,2085.0,0.0,35911.0,30881.6,2187.5,2771.3,140.9
357,143.9,136.2,2328.0,0.0,32431.0,28168.6,1505.3,2914.2,14.3
358,642.1,3.1,2691.0,0.0,29402.0,25891.9,1662.8,3005.9,7.1
359,73.0,67.8,2923.0,0.0,27157.0,24777.9,922.3,2823.4,7.1
360,16.5,200.9,3191.0,0.0,25890.0,23587.8,888.6,2841.0,7.1
361,101.6,26.0,3214.0,0.0,25422.0,22984.6,971.7,2879.0,7.1
362,184.0,12.7,3417.0,0.0,25345.0,22798.9,1044.0,2952.2,7.1
363,177.3,10.6,3481.0,0.0,26057.0,23216.9,1194.3,3055.9,7.1
364,266.5,11.0,3358.0,0.0,28851.0,25129.8,1557.3,2916.5,14.3
365,273.9,18.0,3131.0,0.0,33860.0,29284.4,1917.7,2918.0,48.4
366,133.6,133.4,2875.0,56.2,37080.0,31800.8,1985.7,2706.6,136.4
367,75.3,74.9,2889.0,562.7,38070.0,33331.5,1323.3,2542.6,611.7
368,319.9,18.4,2365.0,1410.0,38469.0,33295.6,1803.5,2297.0,1230.9
369,21.7,152.1,1953.0,1995.4,38119.0,32483.7,2331.8,2130.3,1701.7
370,19.2,192.1,1871.0,2149.8,37448.0,31882.3,2485.8,2132.3,2002.9
371,311.6,9.7,2114.0,2272.1,36959.0,32007.8,2158.2,2126.1,2127.9
372,86.5,59.5,2443.0,1983.9,35954.0,31741.9,1715.3,2421.3,2007.5
373,18.9,318.5,2426.0,1674.6,35317.0,31415.4,1449.3,2583.9,1671.8
374,20.4,199.7,2335.0,1091.8,34970.0,30818.5,1634.6,2664.0,1079.6
375,207.3,12.9,2352.0,321.8,35226.0,30680.9,2058.4,2583.7,341.4
376,94.3,78.1,2481.0,17.0,37306.0,33515.4,718.5,2668.7,97.1
377,101.7,53.5,2678.0,0.0,38616.0,33909.0,1399.1,2874.6,118.7
378,350.7,15.1,2855.0,0.0,39253.0,33593.3,2516.2,3141.6,46.1
379,176.0,23.9,3109.0,0.0,38327.0,32098.1,3069.2,3375.1,119.0
380,172.6,17.8,3185.0,0.0,35265.0,30295.4,2825.3,3463.1,14.3
381,190.2,35.4,3014.0,0.0,31964.0,28117.8,1770.9,3480.4,14.3
382,35.8,112.7,2887.0,0.0,29346.0,24962.7,2373.1,3726.6,7.1
383,82.2,147.0,2900.0,0.0,27128.0,24219.8,1346.5,3720.3,7.1
384,131.2,8.4,2807.0,0.0,25879.0,23033.4,1547.8,3732.8,7.1
385,121.2,3.6,2829.0,0.0,25415.0,22591.0,1711.5,3770.9,7.1
386,181.4,8.3,2663.0,0.0,25359.0,22422.8,1818.5,3908.6,7.1
387,79.3,26.1,2708.0,0.0,26007.0,22748.3,2207.6,4159.3,7.1
388,219.8,2.8,2872.0,0.0,28802.0,24433.5,2634.7,4414.7,14.4
389,456.8,1.4,3382.0,0.0,33776.0,27945.2,3744.4,5022.2,15.4
390,887.1,1.0,3665.0,29.2,37092.0,30062.9,4300.2,5177.3,94.3
391,640.7,1.0,3848.0,332.9,38325.0,30951.7,4549.3,5255.9,443.1
392,328.6,6.8,3739.0,865.0,38914.0,31304.7,4617.1,5356.9,965.0
393,237.1,2.0,3758.0,1298.4,38596.0,31416.9,4365.9,5463.0,1395.3
394,53.0,74.7,3911.0,1480.1,38012.0,31431.3,3790.9,5580.7,1655.0
395,82.6,82.1,4065.0,1695.7,37574.0,31852.7,3184.4,5717.6,1762.5
396,346.7,1.0,4244.0,1630.9,36340.0,31502.6,2492.3,5755.5,1674.4
397,25.3,577.0,4285.0,1281.6,35757.0,30985.4,2337.6,5757.4,1401.4
398,125.9,20.6,4146.0,770.3,35495.0,30443.8,2666.6,5607.7,921.7
399,189.9,2.3,3823.0,271.3,35756.0,30367.8,2594.5,5308.6,314.7
400,76.9,25.2,3668.0,23.4,37749.0,33128.7,1483.0,5369.5,109.9
401,243.5,7.4,3740.0,0.0,38970.0,34641.8,1011.3,5393.5,124.1
402,288.3,3.1,3985.0,0.0,39371.0,32443.3,4199.9,5384.4,14.3
403,19.7,211.0,3857.0,0.0,38558.0,31501.9,4543.0,5401.6,14.3
404,30.6,150.2,3641.0,0.0,35735.0,30156.9,3732.8,5076.9,14.3
405,119.2,9.6,3386.0,0.0,32417.0,27801.8,2702.3,4902.3,14.3
406,169.9,60.0,3105.0,0.0,29473.0,26486.9,1264.5,4544.3,7.1
407,60.7,321.1,2891.0,0.0,27354.0,25204.3,869.0,4393.7,7.1
408,130.0,10.8,3105.0,0.0,26109.0,24223.5,926.6,4267.4,7.1
409,428.7,2.9,3102.0,0.0,25636.0,23774.6,853.1,4214.9,7.1
410,138.4,4.2,2752.0,0.0,25568.0,23565.0,917.1,4196.6,7.1
411,37.1,268.9,2697.0,0.0,26254.0,23998.6,1084.6,4221.5,7.1
412,205.4,1.1,2775.0,0.0,28976.0,26056.8,1004.7,4076.4,14.1
413,262.1,1.5,2634.0,0.0,33912.0,31518.6,-149.4,4444.8,84.9
414,563.1,18.6,2550.0,60.4,37153.0,33855.9,53.9,4410.8,144.5
415,547.3,4.4,2498.0,556.0,38314.0,35175.4,-198.2,4233.0,679.8
416,93.0,65.6,2389.0,1352.7,38747.0,35799.5,-224.8,4132.1,1339.2
417,49.9,101.2,2451.0,1848.6,38548.0,35057.1,288.8,4209.3,1747.5
418,43.1,245.2,2836.0,2134.2,37907.0,33867.2,1551.5,4268.6,1962.4
419,32.3,179.5,3176.0,2052.5,37449.0,33845.9,1176.0,4521.2,1964.2
420,193.3,24.6,3471.0,1786.1,36195.0,32954.0,982.3,4949.0,1795.7
421,84.4,139.4,3821.0,1372.4,35412.0,33661.8,-561.9,5470.0,1453.9
422,187.8,19.2,3836.0,849.1,34939.0,33858.5,-1244.0,5697.3,912.6
423,221.5,0.0,3900.0,259.5,34993.0,33749.8,-1113.3,5930.6,331.9
424,466.4,0.0,3862.0,19.2,36772.0,34650.4,-427.2,5800.9,35.0
425,112.0,35.7,3765.0,0.0,38003.0,35830.2,-519.1,5926.0,82.4
426,42.5,96.0,3599.0,0.0,38083.0,34707.6,824.1,5888.5,14.3
427,8.8,359.8,3595.0,0.0,37311.0,31964.5,3341.8,5986.4,14.3
428,121.2,18.6,3666.0,0.0,34982.0,30560.1,2806.3,6006.7,14.3
429,318.8,25.1,3729.0,0.0,32042.0,28644.3,1997.2,5913.1,14.3
430,523.7,9.5,3875.0,0.0,29963.0,26803.1,1584.9,5235.6,7.1
431,745.9,0.0,4140.0,0.0,27602.0,25681.0,623.1,5244.7,7.1
432,173.7,97.7,4494.0,0.0,25979.0,24021.6,764.2,5405.7,7.1
433,41.0,247.6,4748.0,0.0,25043.0,23401.5,713.4,5469.5,7.1
434,33.6,431.6,4878.0,0.0,24659.0,23346.3,532.9,5727.6,7.1
435,22.1,553.9,5117.0,0.0,24593.0,23750.6,-54.4,6006.5,7.1
436,33.0,201.9,5702.0,0.0,25290.0,24117.9,-67.1,6206.0,14.1
437,132.9,31.8,6224.0,0.0,27007.0,25599.3,-272.4,6551.4,16.7
438,599.5,0.0,6067.0,49.1,28848.0,27230.7,-292.2,6778.3,98.6
439,296.4,0.0,5680.0,435.1,31501.0,29307.4,218.9,6820.6,475.6
440,64.1,78.3,5257.0,1045.2,33638.0,29849.5,1867.9,6636.4,947.7
441,13.7,310.0,4813.0,1499.8,34028.0,30101.8,1948.6,6608.5,1284.1
442,27.2,207.7,4830.0,1776.9,33530.0,29666.7,1865.3,6812.4,1402.9
443,31.6,245.4,5208.0,1701.1,33456.0,29084.1,2639.8,6980.1,1347.1
444,36.7,374.4,5317.0,1481.4,32790.0,28951.3,1760.1,7284.0,1182.2
445,62.1,144.7,5412.0,1067.2,31606.0,28526.9,1136.6,7381.2,898.1
446,31.4,71.5,5681.0,564.7,30728.0,28257.9,445.7,7380.3,510.2
447,28.9,230.8,5570.0,135.7,30746.0,28673.4,-49.9,7607.8,148.8
448,17.1,278.6,6070.0,10.7,32682.0,30505.0,93.9,7751.0,23.4
449,771.3,17.0,6842.0,0.0,33914.0,31250.3,534.0,7955.1,46.8
450,593.7,10.0,7627.0,0.0,34579.0,29978.1,2765.2,8004.8,14.3
451,126.4,0.9,7966.0,0.0,34408.0,29131.0,3632.7,8432.9,14.3
452,109.2,52.1,7718.0,0.0,32732.0,28740.8,2475.9,8659.1,14.3
453,31.6,513.6,7198.0,0.0,30418.0,27784.9,1461.4,8491.2,14.3
454,460.4,0.8,7013.0,0.0,27726.0,25036.9,1568.2,7229.5,19.8
455,184.4,2.0,6715.0,0.0,25475.0,24162.3,354.8,7046.5,19.8
456,41.3,369.2,6733.0,0.0,23916.0,23522.9,-699.0,6896.6,19.8
457,22.2,125.4,6719.0,0.0,23061.0,22621.0,-237.4,6701.9,19.5
458,33.3,110.8,6339.0,0.0,22674.0,21858.7,181.5,6887.5,19.5
459,21.8,77.6,6222.0,0.0,22668.0,22309.3,-335.2,7113.5,19.5
460,25.9,118.6,6817.0,0.0,23085.0,22939.3,-568.0,7413.7,42.1
461,480.4,3.3,7414.0,0.0,24085.0,23887.6,-776.9,7786.8,45.2
462,89.4,41.8,8078.0,35.4,25022.0,24508.6,-538.2,8246.4,110.7
463,310.4,3.8,8635.0,389.3,27264.0,26287.8,-606.3,8958.3,469.2
464,582.3,1.7,8622.0,1028.2,29670.0,28078.7,-313.4,9416.8,1085.6
465,206.7,2.0,9018.0,1581.9,30658.0,29277.4,-519.9,9916.3,1601.6
466,847.5,0.1,9911.0,1993.4,30567.0,30133.6,-1445.7,10391.1,1880.4
467,322.0,5.5,10199.0,2061.1,30808.0,30012.5,-988.8,10678.8,1956.3
468,75.6,81.8,10543.0,1947.6,30590.0,29230.4,-310.6,10486.0,1886.6
469,157.7,128.6,10867.0,1639.9,29102.0,28867.6,-1140.7,10382.1,1642.8
470,94.0,103.8,10417.0,1143.7,28317.0,28279.9,-1611.4,10227.0,1139.8
471,23.1,607.3,10009.0,412.9,28378.0,28457.4,-1920.2,10051.3,557.3
472,31.4,185.7,9466.0,40.5,30618.0,29268.2,-683.0,9728.7,89.5
473,178.4,9.8,9453.0,0.0,32520.0,30030.6,749.4,9755.1,44.9
474,235.8,5.4,9434.0,0.0,33730.0,29813.6,2146.4,9656.8,152.9
475,59.5,300.3,9366.0,0.0,33827.0,29400.8,2499.1,9776.3,136.2
476,19.8,80.0,8725.0,0.0,32497.0,28484.3,2253.2,9790.2,136.4
477,24.3,302.3,8256.0,0.0,29902.0,26944.8,1398.3,9492.9,27.5
478,353.4,32.5,7850.0,0.0,26908.0,26270.8,67.6,9192.2,7.1
479,59.2,210.4,7448.0,0.0,24867.0,25865.1,-1656.9,8967.2,7.1
480,18.9,566.6,7199.0,0.0,23779.0,25068.9,-1807.4,8524.9,7.1
481,35.7,186.4,6784.0,0.0,23285.0,24130.8,-1386.6,8406.9,7.1
482,60.4,141.7,6826.0,0.0,23325.0,23775.5,-1026.0,8223.8,7.1
483,66.7,157.8,6755.0,0.0,24269.0,25210.7,-1668.4,8257.5,7.1
484,44.1,225.6,6840.0,0.0,27396.0,27997.7,-1745.8,8492.9,29.7
485,132.8,131.0,6899.0,0.0,32495.0,31261.8,-64.6,8693.3,32.3
486,517.5,33.1,6593.0,78.0,36077.0,33287.8,1048.0,8520.2,189.5
487,260.7,22.3,6223.0,773.7,37578.0,34816.9,693.0,8299.0,924.5
488,87.2,122.1,5975.0,1788.4,38202.0,35703.0,494.7,8267.4,1874.4
489,477.6,11.1,6228.0,2483.3,38150.0,36281.0,-328.7,8483.4,2462.2
490,369.0,13.4,7025.0,2899.7,37668.0,36741.2,-1242.6,8768.2,2664.4
491,137.8,8.4,7508.0,2839.7,37327.0,36472.2,-1405.9,8928.9,2655.8
492,81.2,112.9,7652.0,2660.7,36308.0,35982.3,-2192.1,9114.8,2471.3
493,150.3,69.5,7628.0,2254.1,35642.0,35588.5,-2412.2,9161.6,2075.6
494,197.2,2.9,7608.0,1540.4,35341.0,34871.1,-2044.6,8997.3,1382.9
495,165.0,13.0,6901.0,608.2,35641.0,34224.8,-1338.2,8789.5,543.0
496,52.2,69.8,6324.0,77.3,37511.0,34917.4,-192.5,8661.1,193.1
497,45.6,64.0,6309.0,0.0,38827.0,36516.5,-396.0,8545.8,224.9
498,87.2,276.7,6786.0,0.0,39106.0,37060.2,-421.2,8550.7,224.2
499,3.6,757.6,6607.0,0.0,37908.0,34321.1,1668.1,8375.7,123.4
500,6.7,645.2,6900.0,0.0,35162.0,32444.8,949.7,8217.1,14.3
501,19.2,281.3,6733.0,0.0,31698.0,30021.2,77.9,7983.5,14.3
502,230.6,8.7,6587.0,0.0,29427.0,27325.6,604.6,7454.4,7.1
503,14.1,325.6,6738.0,0.0,27115.0,26114.8,-86.3,7244.9,7.1
504,302.5,1.7,7118.0,0.0,25872.0,25892.2,-957.9,7312.0,7.1
505,50.4,84.6,7319.0,0.0,25362.0,25444.5,-832.0,7512.2,7.1
506,27.7,311.5,7850.0,0.0,25371.0,25223.6,-678.6,7722.0,7.1
507,41.5,381.8,8164.0,0.0,26051.0,26090.4,-928.9,8069.0,7.1
508,32.5,211.9,8392.0,0.0,28681.0,28130.0,-647.5,8495.2,14.1
509,116.0,52.8,8424.0,0.0,33613.0,31673.4,320.8,8617.4,80.7
510,614.7,0.0,8726.0,58.2,37072.0,33823.0,920.9,8857.0,212.1
511,828.5,1.8,8989.0,490.6,38467.0,35064.1,639.6,9173.3,628.7
512,14.8,303.6,8845.0,1193.6,39220.0,35840.4,416.9,9546.1,1253.9
513,78.0,244.6,9062.0,1651.5,39173.0,36054.7,-62.7,10004.2,1702.8
514,244.3,4.4,9679.0,1628.1,38815.0,35969.0,-229.0,10525.8,1880.6
515,364.6,7.1,10612.0,1509.6,38409.0,35886.3,-338.9,11049.1,1845.9
516,29.6,297.8,11756.0,1239.9,37109.0,35336.3,-1049.4,11776.6,1668.4
517,132.5,11.8,12416.0,935.3,36428.0,35252.8,-1364.3,12503.3,1287.8
518,70.1,32.5,12393.0,576.3,36053.0,34904.4,-1306.8,12942.6,745.9
519,71.1,120.5,12922.0,176.4,36356.0,34884.1,-1217.2,13211.1,274.1
520,236.4,0.0,12964.0,14.0,38239.0,35724.7,-425.2,13244.9,42.8
521,343.5,5.6,12963.0,0.0,39463.0,36762.5,40.6,13295.0,15.2
522,222.8,7.0,12944.0,0.0,39921.0,37467.7,-86.6,13476.7,14.3
523,16.7,190.3,12825.0,0.0,38880.0,36061.0,623.9,13602.1,14.3
524,755.8,0.0,12626.0,0.0,36099.0,34226.3,-173.9,13844.6,14.3
525,149.6,48.3,12781.0,0.0,32422.0,32557.2,-1458.3,14078.4,14.3
526,232.9,26.6,13289.0,0.0,29403.0,30115.3,-1425.4,13865.1,7.1
527,69.8,180.8,14161.0,0.0,27238.0,29194.9,-2577.5,14262.5,7.1
528,20.4,137.0,14820.0,0.0,25909.0,27940.0,-2466.8,14580.4,7.1
529,25.8,412.4,14940.0,0.0,25442.0,27085.7,-2132.9,14873.3,7.1
530,17.6,412.1,15460.0,0.0,25409.0,27239.0,-2395.6,15105.7,7.1
531,17.6,466.3,15495.0,0.0,26109.0,27403.8,-1836.9,15217.5,7.1
532,34.1,134.8,15757.0,0.0,28856.0,28720.8,-614.6,15462.9,14.1
533,217.2,21.0,15641.0,0.0,33969.0,32501.4,-552.7,15428.4,16.5
534,221.5,12.0,15566.0,28.1,37232.0,34226.1,152.5,15664.8,93.3
535,376.3,0.0,15696.0,371.4,38320.0,35075.8,203.5,15928.7,481.2
536,819.5,0.0,15380.0,913.4,38885.0,36019.3,-187.3,16195.3,1060.2
537,27.7,133.9,15576.0,1468.5,38726.0,36287.8,-692.6,16501.0,1457.7
538,369.7,0.0,15477.0,1753.7,38309.0,36605.8,-1419.8,16646.3,1615.7
539,37.0,95.3,15382.0,1782.1,37998.0,36471.4,-1514.5,16741.3,1582.2
540,443.7,5.4,15752.0,1648.8,36853.0,36184.0,-1961.0,16912.4,1436.4
541,234.3,42.0,16150.0,1275.4,36156.0,35762.2,-2167.3,17012.3,1142.9
542,37.7,548.5,16398.0,772.8,35747.0,35316.2,-2224.7,16862.3,791.3
543,360.3,12.6,16500.0,287.0,35754.0,35151.2,-2242.1,16767.4,311.2
544,167.3,17.5,16226.0,55.1,37194.0,35586.9,-1116.6,16627.7,88.6
545,178.5,14.4,16016.0,0.0,38531.0,36468.1,-502.9,16425.5,56.6
546,106.2,7.6,15781.0,0.0,38997.0,36944.7,-522.4,16410.0,55.8
547,160.9,1.5,15651.0,0.0,38131.0,36155.3,-505.1,16442.5,55.8
548,366.9,2.1,15488.0,0.0,35283.0,34626.4,-1536.5,16233.7,55.9
549,26.8,280.9,15018.0,0.0,31850.0,32771.0,-2000.7,15904.0,14.3
550,85.5,20.5,14533.0,0.0,29139.0,30918.3,-2751.4,15361.6,7.1
551,24.5,307.6,14391.0,0.0,27061.0,30033.3,-3788.2,15188.4,7.1
552,24.0,146.6,14630.0,0.0,25822.0,29065.9,-4076.2,15101.8,7.1
553,34.0,81.5,14562.0,0.0,25303.0,28598.6,-4120.5,15035.3,7.1
554,13.5,424.9,14289.0,0.0,25227.0,28481.8,-3989.7,14748.9,7.1
555,28.3,344.5,14303.0,0.0,25915.0,28528.6,-3445.2,14329.8,7.1
556,88.2,5.4,13746.0,0.0,28628.0,29289.7,-1732.6,13956.5,14.1
557,294.8,0.1,13147.0,0.0,33462.0,32759.3,-1011.1,13417.3,16.7
558,333.6,0.1,12768.0,43.6,36425.0,34875.8,-647.3,12919.5,105.5
559,48.7,269.6,12044.0,499.2,37514.0,35834.8,-814.3,12483.0,588.6
560,18.5,348.8,11427.0,1136.6,37914.0,36408.9,-936.2,12320.4,1242.2
561,152.8,6.0,11041.0,1672.0,37792.0,36627.8,-1272.7,12334.8,1721.1
562,335.6,6.9,11222.0,2027.1,37464.0,37066.4,-1771.5,12595.9,1954.8
563,262.7,42.7,11417.0,2019.2,37178.0,37178.3,-1783.6,12901.7,2019.3
564,82.3,29.3,11716.0,1847.6,36094.0,36662.8,-2224.1,13098.2,1880.6
565,310.8,5.1,12284.0,1592.1,35556.0,36269.7,-2344.8,13167.2,1578.7
566,476.2,10.7,12581.0,1160.7,35297.0,35867.5,-2419.9,12940.2,1064.0
567,429.8,5.3,12251.0,456.8,35386.0,35463.6,-2242.4,12479.4,416.8
568,265.3,4.6,11820.0,62.6,36818.0,35919.4,-1319.1,12125.4,104.0
569,178.9,78.4,11610.0,0.0,38135.0,36837.1,-924.3,11899.3,15.7
570,101.6,5.1,11223.0,0.0,38469.0,37213.4,-929.2,11824.8,14.4
571,27.0,162.8,10511.0,0.0,37558.0,36682.0,-1130.9,11843.0,14.3
572,14.2,351.0,9926.0,0.0,34764.0,35099.3,-1987.8,11814.1,51.3
573,28.4,185.4,9835.0,0.0,31393.0,33135.3,-2752.4,11796.0,14.3
574,148.6,26.1,10067.0,0.0,29029.0,30800.8,-2661.6,10953.3,7.1
575,35.9,341.9,10172.0,0.0,26992.0,30546.1,-4076.9,10877.0,7.1
576,44.2,137.7,10012.0,0.0,25709.0,29533.9,-4474.0,10769.4,7.1
577,107.0,53.3,10006.0,0.0,25205.0,28859.6,-4351.5,10684.1,7.1
578,32.9,240.3,9974.0,0.0,25156.0,28769.4,-4256.5,10749.9,7.1
579,64.3,80.3,9716.0,0.0,25857.0,29368.9,-4213.9,10765.5,7.1
580,227.8,58.2,10183.0,0.0,28514.0,29989.6,-2643.7,10766.9,14.1
581,518.0,6.4,10188.0,0.0,33313.0,33203.4,-1985.5,10891.2,16.7
582,814.6,0.0,10090.0,73.5,36071.0,35292.7,-1638.9,10763.0,139.3
583,219.6,146.7,10168.0,737.9,36891.0,36536.8,-1869.8,10509.4,832.4
584,250.1,17.2,10115.0,1664.3,37120.0,37642.7,-2299.5,10538.7,1656.0
585,787.3,11.4,10350.0,2382.0,36890.0,38254.0,-3115.8,10604.1,2223.3
586,908.0,0.8,10404.0,2894.9,36317.0,38401.2,-3579.2,11055.1,2456.9
587,458.6,1.6,10350.0,2920.2,35979.0,38367.3,-3857.0,11167.7,2480.2
588,86.5,18.6,10150.0,2821.7,34776.0,37381.4,-3855.0,11020.2,2344.7
589,190.0,1.2,9853.0,2446.7,34060.0,36654.0,-3854.0,10755.1,2046.9
590,603.8,1.1,9473.0,1841.4,33718.0,36166.6,-3856.0,10382.6,1468.0
591,175.4,13.6,9506.0,733.6,33749.0,35728.8,-3804.0,10283.2,614.1
592,132.3,8.5,9578.0,104.5,35254.0,36532.8,-3130.5,10234.0,121.4
593,405.9,1.3,10288.0,0.0,36507.0,36532.8,-2021.9,10400.1,15.2
594,99.9,27.9,10834.0,0.0,36505.0,35213.0,-253.2,10361.3,14.3
595,5.7,393.8,10359.0,0.0,35688.0,34028.0,918.5,10337.6,14.3
596,10.9,257.8,10086.0,0.0,33411.0,33357.9,-618.4,10106.8,14.3
597,166.7,56.2,9721.0,0.0,30621.0,30972.3,-817.2,9566.4,14.3
598,150.5,83.4,9177.0,0.0,28951.0,28674.9,-825.0,8891.6,7.1
599,1.7,364.5,8654.0,0.0,26925.0,26777.1,-675.0,8092.0,7.1
600,35.7,51.3,7692.0,0.0,25411.0,25637.5,-1050.0,7358.4,7.1
601,24.9,441.5,6576.0,0.0,24625.0,23106.0,670.0,6618.5,7.1
602,30.3,445.0,5637.0,0.0,24266.0,22671.5,723.4,5962.9,7.1
603,30.8,251.3,4931.0,0.0,24186.0,22692.7,780.2,5429.7,7.1
604,186.3,4.1,4492.0,0.0,24906.0,23045.4,934.1,4977.9,14.1
605,512.3,0.0,4032.0,0.0,26564.0,23885.6,1105.5,4583.1,16.6
606,405.3,0.5,4096.0,99.6,28062.0,24318.6,2083.1,4254.2,164.8
607,478.9,0.0,4054.0,844.5,30524.0,26725.3,1966.2,3858.9,953.1
608,256.9,0.0,3478.0,1926.8,32172.0,28616.6,2010.8,3593.8,1967.1
609,227.4,4.3,3131.0,2699.0,32378.0,29257.0,1721.4,3406.7,2611.4
610,325.0,4.8,2577.0,3206.2,31845.0,29340.3,1545.0,3389.5,2911.9
611,258.9,0.5,2254.0,3297.5,31797.0,29186.7,1545.0,3403.3,2972.2
612,218.2,0.0,2144.0,3136.4,31154.0,28642.4,1547.0,3504.6,2829.9
613,374.5,3.7,2137.0,2606.5,30028.0,27570.1,1549.0,3640.3,2466.9
614,347.7,70.2,2370.0,1958.2,29278.0,26993.9,1551.0,3885.6,1755.0
615,32.7,229.2,2707.0,823.4,29298.0,26769.8,1550.0,4323.3,705.4
616,74.6,193.2,3604.0,83.0,31014.0,27867.3,1805.7,5009.4,99.2
617,184.5,4.0,5150.0,0.0,32493.0,29202.9,1721.0,5888.9,41.3
618,426.3,1.2,6233.0,0.0,33088.0,29696.9,1595.3,6856.1,15.1
619,163.5,3.9,7281.0,0.0,32818.0,29648.0,1564.2,7808.8,14.3
620,63.7,64.6,8191.0,0.0,31238.0,28427.5,1817.5,8555.7,14.3
621,5.1,369.4,9068.0,0.0,28927.0,27378.3,1188.2,9100.4,14.3
622,6.0,279.9,9773.0,0.0,26725.0,24813.8,963.0,9851.5,7.1
623,235.7,146.9,9962.0,0.0,24690.0,23416.2,668.0,10361.3,7.1
624,28.9,355.2,10699.0,0.0,23163.0,22005.9,670.0,10647.5,7.1
625,19.9,241.9,10399.0,0.0,22396.0,21382.2,672.0,10658.4,7.1
626,14.0,366.8,10711.0,0.0,22042.0,21153.0,523.0,10923.8,7.1
627,14.2,210.2,11044.0,0.0,22074.0,21148.0,573.0,11212.5,7.1
628,201.4,25.3,11481.0,0.0,22516.0,21556.9,517.9,11708.3,29.7
629,245.4,14.3,11359.0,0.0,23365.0,22501.8,268.8,12113.5,32.2
630,21.2,485.7,11572.0,79.5,24068.0,23755.6,-270.7,12496.2,146.2
631,181.6,14.8,11904.0,720.8,26231.0,25217.8,89.8,12828.2,780.2
632,49.2,62.0,12014.0,1653.7,28211.0,26850.5,712.0,13325.8,1632.5
633,75.1,29.6,12974.0,2337.1,29087.0,29758.8,-1416.9,14162.5,2204.4
634,497.2,0.0,14022.0,2804.5,28900.0,30395.4,-2187.1,14924.9,2470.2
635,22.2,444.2,14174.0,2874.6,29264.0,30357.4,-1458.4,15445.6,2518.0
636,20.8,264.5,14571.0,2651.9,29019.0,30560.5,-2059.0,15750.4,2380.0
637,139.1,1.0,14405.0,2233.7,27762.0,30429.9,-3351.1,15786.1,2058.3
